id,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,fk_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,defensive_awareness,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes
3876,66,64,54,70,66,68,70,63,69,70,70,64,69,70,73,73,69,82,71,66,74,70,63,63,59,70,70,70,68,6,7,6,13.0,8.0
597,66,81,82,74,71,77,74,60,59,78,74,83,57,75,55,82,93,82,90,71,74,36,77,73,70,82,39,23,21,15,12,8,15.0,8.0
7793,51,42,52,65,50,59,59,46,63,65,71,67,62,64,74,60,68,71,70,54,70,66,63,65,62,75,67,67,58,11,11,9,8.0,11.0
1274,77,48,66,75,55,66,61,43,72,67,71,84,80,73,70,68,74,72,69,56,67,75,60,63,72,68,73,73,77,15,14,15,9.0,11.0
1175,73,75,57,78,67,77,62,55,73,75,72,70,75,76,76,66,64,70,54,71,62,32,78,76,60,79,35,40,45,12,11,8,12.0,12.0
6280,67,57,52,73,48,70,65,58,70,69,70,77,61,67,68,71,60,71,55,70,59,66,62,64,60,60,60,72,65,11,15,13,5.0,12.0
7932,35,18,71,52,30,22,26,23,32,55,52,65,57,59,64,43,79,66,83,37,70,62,38,41,41,52,67,69,62,12,6,10,12.0,10.0
4523,56,69,69,66,67,69,56,59,56,72,71,74,66,68,67,68,78,55,72,65,68,32,75,62,64,68,25,28,21,14,10,12,10.0,10.0
14554,57,60,57,62,45,61,53,36,56,63,60,60,59,57,62,52,60,53,57,45,50,46,64,57,44,60,59,54,53,15,14,13,8.0,9.0
12187,38,52,63,64,31,51,40,34,61,58,51,69,56,58,52,70,74,68,85,46,78,62,57,55,37,57,56,61,59,14,13,10,12.0,14.0
6284,41,67,76,60,63,63,60,39,45,67,67,69,63,70,54,75,86,70,79,61,62,37,72,59,67,62,39,45,30,11,7,11,14.0,11.0
11392,41,63,60,56,62,60,48,35,45,61,81,77,78,62,81,66,76,70,64,59,50,22,64,58,64,69,20,25,15,7,14,6,10.0,8.0
17486,48,36,33,49,43,58,46,44,44,47,56,62,56,56,59,35,35,63,45,36,61,53,47,35,33,46,47,55,54,10,7,5,11.0,6.0
2734,67,69,60,75,60,76,68,58,71,76,86,77,92,69,84,67,76,86,60,69,67,70,71,72,57,69,70,71,70,13,9,11,14.0,6.0
2712,63,57,46,74,62,67,60,65,71,74,73,72,82,73,90,62,68,92,72,65,68,76,72,73,58,71,68,72,61,12,6,7,11.0,12.0
7528,53,36,69,62,20,53,33,20,55,62,50,53,61,63,60,38,70,62,75,35,66,66,38,40,42,64,67,67,63,13,14,14,9.0,15.0
3416,77,59,57,68,60,72,80,66,70,70,65,67,65,69,62,69,78,85,73,64,71,62,72,72,62,70,58,64,60,10,6,7,13.0,10.0
5879,64,40,61,63,32,53,55,47,53,55,78,73,74,67,71,44,74,66,61,36,71,65,56,40,45,56,73,72,69,7,10,5,12.0,11.0
3321,47,74,68,59,64,69,56,48,49,72,75,85,68,69,44,73,82,68,80,65,64,35,73,57,61,71,26,21,23,11,10,12,10.0,6.0
14031,52,66,59,51,56,62,35,29,29,65,72,77,62,53,59,57,71,57,68,49,28,16,62,44,51,42,17,22,19,10,13,7,8.0,13.0
13351,62,40,49,57,59,61,61,46,63,58,74,75,76,57,71,57,65,71,68,43,66,53,54,60,49,54,50,56,61,8,14,9,11.0,13.0
14167,37,29,59,60,29,49,39,33,52,56,58,62,58,56,57,53,68,56,72,32,62,59,31,47,48,56,63,64,62,9,12,9,6.0,5.0
2241,64,72,72,67,69,79,67,60,63,78,81,80,87,73,75,68,83,74,70,70,55,41,79,75,67,80,43,39,34,6,9,13,12.0,12.0
11146,60,58,57,67,59,62,64,63,62,68,52,55,64,60,63,70,63,70,69,65,66,58,59,67,65,64,58,59,52,14,6,10,7.0,12.0
10914,53,45,48,73,43,66,46,49,67,68,68,66,74,65,80,58,43,54,33,49,60,62,57,65,50,57,65,60,63,9,12,7,14.0,5.0
17662,30,56,47,55,48,54,40,29,31,55,69,74,64,53,73,55,48,55,47,49,36,17,54,46,53,48,16,13,12,14,12,10,8.0,6.0
13645,44,20,60,60,29,46,36,22,55,56,64,67,62,59,70,36,69,64,70,25,55,61,44,48,32,52,63,64,61,8,5,7,9.0,7.0
18196,38,26,43,53,24,43,40,37,50,49,68,66,67,47,71,44,53,65,63,38,47,49,39,49,36,42,46,52,48,10,10,5,12.0,11.0
3543,60,74,69,65,58,68,53,46,42,70,83,82,79,72,82,68,87,78,81,64,75,25,74,62,62,59,18,20,24,8,14,7,14.0,12.0
18421,24,17,41,48,21,30,25,27,43,42,61,63,47,54,67,39,42,63,50,15,50,55,31,32,30,47,53,54,53,10,5,11,6.0,13.0
15775,29,61,55,55,58,61,51,30,43,56,77,78,70,47,55,58,73,62,66,55,55,13,59,57,58,55,16,14,16,8,13,11,9.0,7.0
10852,36,72,65,64,40,70,44,33,50,65,79,75,74,55,56,63,63,57,43,58,25,17,67,49,63,52,10,13,12,7,10,11,11.0,11.0
35,84,90,70,83,79,87,87,74,72,83,85,88,81,90,74,88,78,88,64,89,62,39,91,82,75,88,47,34,33,11,13,13,6.0,10.0
1504,58,56,61,79,45,72,46,39,78,76,60,64,54,75,52,73,73,74,78,62,75,78,68,76,42,72,73,78,70,12,12,12,14.0,12.0
18163,46,48,44,42,40,57,37,37,34,52,76,74,71,48,68,53,56,51,55,43,31,37,47,49,52,48,38,40,33,11,8,6,8.0,9.0
86,85,66,52,77,43,85,77,47,61,83,96,92,91,78,90,58,74,85,61,53,77,78,78,81,41,80,78,79,77,12,7,8,13.0,14.0
8741,45,69,67,56,56,64,55,37,41,63,61,66,59,65,47,68,73,55,72,59,55,10,69,60,69,65,29,13,18,8,14,12,14.0,8.0
7965,62,31,48,45,43,64,40,39,36,60,80,78,75,59,75,49,69,76,70,39,61,64,58,50,45,58,62,69,67,12,11,11,12.0,10.0
11919,61,62,45,64,48,65,49,44,57,65,67,67,77,65,67,57,55,63,55,58,52,41,58,63,56,59,46,50,46,10,13,7,11.0,6.0
18122,44,22,49,25,26,53,41,32,24,44,61,62,59,53,58,28,56,58,60,30,51,51,44,36,33,39,50,53,57,7,13,11,8.0,7.0
9351,65,51,62,61,52,64,67,52,57,63,78,76,70,58,66,63,75,76,64,50,70,61,61,58,50,55,56,58,57,13,8,6,9.0,14.0
2703,20,20,18,34,20,14,20,22,36,22,50,50,60,71,45,49,67,40,65,16,35,20,12,35,18,61,15,24,18,73,71,65,72.0,76.0
13524,43,22,62,52,26,33,35,22,51,52,54,53,52,58,49,38,69,62,73,23,61,63,29,35,26,51,64,63,56,15,10,14,8.0,10.0
12581,36,42,56,65,40,54,38,32,70,58,68,64,74,64,58,58,68,66,68,49,67,65,39,38,34,60,55,64,53,8,9,16,11.0,8.0
2524,66,59,62,76,59,78,69,75,72,76,73,74,73,73,68,78,78,75,77,67,69,65,70,75,61,76,62,65,61,6,6,8,7.0,7.0
7935,63,31,56,61,21,59,46,29,56,62,77,76,65,61,67,35,76,80,72,20,64,62,60,54,33,60,60,63,62,15,12,5,15.0,7.0
4841,58,60,59,69,51,65,49,50,65,67,69,69,78,66,74,51,72,78,74,69,84,70,67,66,46,71,67,70,66,15,14,12,15.0,14.0
9428,66,53,62,63,54,66,70,71,62,67,75,76,74,53,80,74,70,71,57,67,80,62,60,72,40,64,61,61,63,10,6,6,11.0,11.0
894,70,59,76,76,54,74,71,64,75,77,70,73,62,79,44,84,86,79,81,78,74,86,74,76,51,68,70,79,66,7,14,8,7.0,11.0
10815,40,31,65,61,37,54,43,36,59,58,51,52,50,62,55,54,72,41,78,32,69,66,34,45,45,54,64,62,63,8,6,5,8.0,6.0
1537,69,76,43,74,63,74,74,78,77,75,73,74,73,74,94,73,52,72,45,76,40,30,75,80,74,75,62,29,30,14,11,7,8.0,12.0
6040,60,70,54,68,51,72,63,67,66,70,77,70,77,62,72,73,70,73,65,69,48,47,65,66,70,74,49,58,56,12,7,8,10.0,13.0
7228,64,59,37,71,58,70,61,60,66,67,75,74,71,67,64,63,63,61,72,55,46,41,62,63,57,57,48,41,36,9,7,10,10.0,5.0
15556,20,19,19,26,11,19,20,18,25,18,40,40,38,51,41,44,57,25,58,18,18,25,20,11,27,58,16,19,19,62,60,58,58.0,62.0
5595,52,71,64,70,65,62,63,52,52,72,68,65,73,62,77,71,77,66,78,68,53,17,75,67,74,70,18,22,19,8,8,12,9.0,16.0
401,76,69,51,83,63,81,76,62,80,81,74,55,78,78,78,77,67,82,65,78,71,80,74,79,62,77,74,73,69,7,11,8,7.0,10.0
3642,34,56,67,68,21,57,30,64,69,68,68,67,49,71,53,67,80,66,82,54,70,77,46,43,67,69,74,69,70,11,15,13,8.0,13.0
5504,58,70,84,61,79,59,64,49,62,72,36,37,39,66,30,79,85,47,94,68,89,44,66,66,74,71,38,45,48,14,14,12,10.0,6.0
15770,22,16,57,27,21,21,28,23,21,32,52,54,38,59,59,33,65,66,72,17,68,63,21,28,34,57,58,63,58,13,13,12,14.0,9.0
7225,32,22,64,71,27,46,29,24,63,68,61,65,53,66,56,48,77,78,83,25,66,68,30,32,40,64,62,70,65,15,12,9,8.0,5.0
9552,61,61,35,65,48,69,56,58,63,69,78,67,80,62,84,68,50,66,45,67,50,42,63,62,58,63,35,48,39,14,7,7,8.0,12.0
3800,56,71,74,72,67,70,69,61,69,74,69,69,59,68,48,74,86,74,85,69,69,54,73,71,70,70,42,64,58,11,14,11,9.0,11.0
15764,35,21,57,56,20,35,27,25,51,42,50,53,51,55,61,28,65,67,74,24,46,61,31,48,39,39,58,60,58,5,10,11,14.0,14.0
13018,36,38,61,61,33,33,28,30,55,60,53,64,41,55,54,48,68,60,72,30,60,60,24,33,48,43,63,64,66,11,14,16,14.0,13.0
12180,59,56,68,68,51,67,52,56,67,63,60,65,63,57,70,65,66,71,58,61,37,58,61,65,54,59,42,62,51,11,12,6,5.0,8.0
8486,28,19,65,64,31,48,26,25,62,61,47,43,34,60,46,41,70,68,79,23,63,66,19,34,33,55,65,69,67,15,5,13,10.0,11.0
13792,60,51,46,58,54,67,64,51,55,61,90,88,85,48,68,49,53,66,35,52,42,48,60,54,54,64,57,62,52,10,13,9,10.0,6.0
16524,38,60,55,59,53,62,49,35,45,47,78,72,69,52,65,59,71,75,60,55,35,15,58,48,63,43,16,22,20,5,13,6,11.0,8.0
14317,51,63,61,57,51,57,44,35,54,59,70,68,59,59,65,57,70,57,64,54,58,34,61,57,56,59,28,33,35,13,7,13,13.0,7.0
5649,59,44,69,69,43,56,42,41,65,67,73,72,70,65,65,64,78,66,72,41,65,74,33,48,40,56,70,68,67,15,10,7,12.0,11.0
6927,13,10,11,28,13,11,19,13,23,16,37,39,32,66,25,45,63,31,72,14,25,24,14,22,20,51,15,13,11,67,66,60,67.0,72.0
17971,42,30,48,58,38,46,39,35,45,50,63,64,62,48,68,52,54,54,58,32,55,50,42,43,35,44,48,50,50,6,11,6,9.0,11.0
4774,70,59,37,70,56,73,74,71,67,67,80,66,87,71,90,61,47,62,36,58,37,52,68,77,58,68,51,50,40,9,10,14,5.0,14.0
9485,64,43,47,66,35,62,50,32,62,62,70,68,65,67,74,60,57,70,55,42,62,57,52,56,38,63,61,66,63,11,8,10,7.0,5.0
14416,23,22,68,49,24,42,26,27,47,37,59,56,48,58,72,42,76,71,80,18,51,63,29,33,31,53,59,60,62,12,12,9,14.0,7.0
3917,73,42,61,69,49,65,74,47,66,68,74,75,71,58,75,64,77,78,74,54,71,68,66,66,50,69,66,71,69,14,12,9,12.0,13.0
14984,57,42,50,66,41,64,47,47,64,62,69,68,73,57,72,67,53,48,49,44,59,50,59,57,53,54,48,52,55,8,9,6,6.0,10.0
18490,27,23,47,39,23,34,30,24,33,37,67,70,63,47,65,34,60,58,69,19,48,48,28,36,38,39,50,51,48,5,13,12,8.0,8.0
7992,60,66,54,67,56,68,58,57,61,69,69,70,68,65,58,63,65,72,67,60,58,41,67,66,58,66,40,49,44,9,5,9,11.0,12.0
261,53,42,81,75,37,48,72,71,80,74,70,72,66,81,60,81,87,69,82,74,86,83,52,55,39,70,82,82,85,12,16,11,13.0,11.0
4173,68,40,62,67,36,68,62,40,55,70,75,79,60,64,60,39,73,70,64,37,58,67,49,44,61,62,66,71,70,10,13,15,15.0,9.0
11949,51,37,68,60,39,56,57,45,62,60,61,74,52,56,50,60,71,59,70,47,61,65,50,58,52,60,64,64,63,11,11,7,6.0,6.0
2694,66,74,54,70,65,75,53,52,64,76,93,93,90,69,87,73,77,78,69,65,58,21,76,72,60,72,22,26,22,6,15,7,11.0,8.0
12459,67,21,42,65,27,64,46,32,55,64,81,75,65,59,78,27,68,70,71,28,58,50,51,62,39,55,55,58,59,9,6,8,14.0,14.0
18570,20,21,52,28,23,21,22,22,24,31,61,55,64,40,63,37,60,70,63,17,44,46,23,30,31,39,50,55,57,14,7,14,12.0,9.0
9769,58,36,58,56,25,58,37,33,45,55,76,76,63,61,73,30,71,68,61,28,51,63,54,35,35,56,65,66,62,12,9,10,11.0,7.0
18216,12,7,13,29,6,12,12,14,20,16,32,35,36,44,49,38,47,29,54,6,25,14,5,24,15,21,7,14,11,53,51,50,52.0,54.0
4923,75,40,59,68,44,66,68,45,66,70,66,67,68,64,73,72,68,55,67,54,78,71,54,60,44,72,72,69,67,11,10,8,8.0,12.0
5690,63,63,36,63,59,71,52,59,65,66,74,72,72,63,85,47,42,83,32,44,56,40,66,75,47,54,22,39,35,14,13,6,13.0,9.0
6788,61,63,55,73,55,73,70,75,72,70,65,68,75,70,66,68,62,58,58,70,49,52,66,70,70,58,51,57,56,6,10,11,14.0,8.0
411,73,73,37,75,69,87,76,60,60,85,88,82,92,82,92,72,54,73,39,73,44,30,78,75,58,77,38,32,24,7,12,15,15.0,6.0
15298,12,8,12,26,7,11,11,10,22,14,17,22,21,52,43,46,36,20,43,8,23,13,5,35,13,37,7,13,11,59,59,61,58.0,62.0
9412,64,40,56,60,36,64,60,37,52,63,77,81,80,59,85,56,71,78,61,36,76,60,57,52,37,56,58,61,63,13,11,10,8.0,9.0
6617,64,30,70,65,28,63,41,25,47,63,58,57,54,70,48,49,76,76,80,39,70,68,56,55,30,65,68,68,66,6,7,7,15.0,14.0
2078,44,39,76,70,29,40,33,28,67,67,72,70,69,73,69,65,82,79,69,49,74,75,28,58,49,64,75,76,74,8,6,13,8.0,7.0
17916,10,9,11,24,6,10,10,14,22,17,37,43,60,51,61,41,43,26,25,6,19,7,5,49,14,30,8,12,12,55,51,54,51.0,58.0
16320,12,8,13,23,8,12,9,13,22,17,36,36,39,48,42,44,49,21,50,8,27,15,9,33,16,32,9,11,15,56,59,59,58.0,58.0
14423,64,52,48,65,48,66,57,51,60,66,69,62,72,64,64,48,45,52,42,49,57,55,55,55,49,59,54,58,57,10,10,12,8.0,7.0
4129,55,56,57,76,46,66,55,55,75,69,66,32,68,69,73,62,65,75,60,56,65,70,63,69,62,67,67,65,62,9,8,13,9.0,14.0
7012,62,66,57,61,65,66,69,63,60,69,70,78,72,63,69,63,69,80,70,60,51,52,70,64,69,63,41,37,30,11,6,16,8.0,15.0
6008,71,62,57,69,67,70,66,51,67,71,69,77,73,67,71,74,72,78,74,72,39,57,66,69,55,69,66,63,62,8,11,8,16.0,6.0
15687,30,24,55,58,26,54,36,33,54,54,66,70,43,56,61,38,70,65,72,22,54,59,40,49,38,49,56,58,55,11,13,6,14.0,12.0
14846,55,34,57,58,30,51,57,40,57,52,77,78,59,57,62,37,73,61,66,25,63,59,48,44,43,56,57,61,59,8,11,6,11.0,5.0
5763,62,42,75,62,37,54,48,30,43,61,71,69,66,65,67,41,91,67,72,38,62,70,45,40,45,52,69,68,65,6,12,6,13.0,6.0
5842,55,71,58,63,64,67,52,52,53,66,74,85,71,68,73,69,75,89,74,59,78,47,71,62,72,67,38,40,34,7,14,8,14.0,12.0
13010,10,9,13,27,5,9,13,11,26,14,32,33,35,60,25,44,57,22,65,8,28,14,8,34,16,39,8,13,13,63,62,59,63.0,64.0
6940,12,11,11,20,8,9,12,7,23,12,24,21,26,66,29,42,56,29,66,8,22,10,7,23,10,30,8,10,9,68,65,56,69.0,70.0
15785,51,48,42,62,50,61,55,54,58,63,67,67,73,48,78,55,40,58,44,49,40,31,58,60,54,65,40,40,38,14,15,9,9.0,6.0
11405,61,54,29,64,55,70,57,35,45,65,84,78,85,58,85,52,47,50,44,42,32,25,52,56,39,48,27,20,21,7,5,12,5.0,15.0
2043,53,40,82,67,39,54,43,31,63,65,53,59,47,68,58,44,92,82,82,30,70,75,51,52,57,66,71,74,72,7,15,8,15.0,14.0
7797,60,70,70,69,67,60,64,50,49,70,54,59,58,61,55,72,71,41,71,60,68,42,71,63,70,75,44,32,28,9,11,9,11.0,7.0
10154,63,24,58,60,34,60,42,33,50,56,73,75,72,58,71,51,69,70,62,44,65,62,49,48,28,54,62,60,61,7,13,12,11.0,9.0
6464,68,65,48,70,70,70,67,67,70,73,69,57,74,66,72,68,52,53,48,65,68,44,62,69,68,68,18,32,30,10,14,10,9.0,14.0
8538,25,18,70,63,21,35,23,25,54,55,54,65,62,66,56,38,71,63,71,23,70,66,24,33,30,52,68,67,63,14,14,5,9.0,8.0
10111,42,60,59,66,56,62,34,42,62,64,66,62,69,60,71,63,73,80,76,61,66,62,55,61,45,59,60,64,61,11,14,7,7.0,10.0
4917,66,28,70,67,49,57,57,49,63,67,68,66,72,69,64,50,73,65,68,52,64,69,57,58,38,59,71,74,69,14,13,8,7.0,8.0
12574,50,42,59,65,40,66,40,40,62,62,57,55,49,63,47,63,65,55,68,49,62,61,43,57,46,58,60,65,64,13,13,12,8.0,8.0
16260,43,59,54,43,48,57,45,39,32,57,75,75,70,54,73,54,68,59,66,56,41,24,58,41,56,54,22,26,21,9,6,14,10.0,14.0
14913,30,23,56,53,27,48,29,25,49,50,63,71,51,54,58,40,66,59,69,20,50,61,20,33,40,51,62,64,64,12,10,8,14.0,15.0
14372,44,52,50,63,48,57,60,40,58,63,63,60,68,59,65,53,66,82,75,60,74,64,50,55,38,58,60,63,60,6,8,8,15.0,11.0
1654,40,82,85,54,59,67,65,45,40,66,72,71,57,71,53,80,87,75,88,68,72,15,74,43,75,67,35,15,24,5,7,7,8.0,5.0
17002,35,66,57,45,49,55,59,49,32,54,75,68,83,51,92,57,49,48,25,62,24,12,60,43,46,53,14,17,13,7,11,15,7.0,6.0
11177,57,66,46,62,62,62,56,48,58,62,81,78,78,48,80,73,64,70,57,55,34,25,61,57,61,53,26,23,22,10,13,8,6.0,11.0
18506,47,51,33,35,43,53,40,37,32,52,66,67,60,38,83,51,37,49,45,37,30,19,53,49,47,43,21,22,25,10,14,9,8.0,11.0
4504,58,67,75,68,71,66,56,51,62,68,71,73,68,64,81,65,83,71,74,61,73,39,78,69,69,68,43,27,30,7,6,16,8.0,14.0
7021,60,69,31,61,42,73,69,35,57,73,84,80,87,55,76,68,60,50,60,56,40,31,63,57,50,60,24,27,25,14,6,14,14.0,8.0
1819,64,57,61,77,39,68,69,56,75,74,52,52,65,74,62,78,65,71,68,69,73,74,63,69,62,75,73,73,72,7,15,15,12.0,6.0
2932,65,73,73,71,72,74,79,67,70,75,69,64,73,72,74,79,82,79,76,72,61,41,75,76,79,75,34,53,43,8,12,11,16.0,9.0
4297,20,17,13,26,19,17,17,19,27,19,48,46,36,69,57,50,61,18,57,15,16,18,12,35,24,55,17,18,17,69,72,67,66.0,75.0
11480,59,49,47,62,20,70,34,26,52,65,73,78,76,65,69,20,60,64,57,20,50,53,62,48,40,58,58,64,60,13,10,13,14.0,12.0
5949,72,28,66,66,26,65,60,40,52,70,67,59,68,69,65,47,69,69,61,35,65,68,62,51,38,61,68,67,66,13,9,9,7.0,9.0
17543,42,51,43,56,48,56,52,46,50,55,67,60,58,51,68,56,43,56,48,49,55,49,56,52,43,37,46,45,44,12,8,6,7.0,5.0
1303,76,56,69,75,40,74,58,33,70,76,71,75,68,74,65,65,74,79,66,52,75,74,76,69,47,68,74,74,72,14,9,15,10.0,15.0
17680,53,42,40,65,40,56,60,58,64,57,63,61,70,46,85,40,36,56,42,36,46,26,45,54,45,51,33,36,49,5,11,6,8.0,12.0
12730,59,39,60,61,32,59,46,59,58,58,72,71,68,64,63,71,73,80,68,48,70,59,49,53,52,50,54,59,53,15,8,13,11.0,9.0
12277,60,55,52,65,46,64,49,44,63,64,68,57,60,61,69,60,62,66,60,53,67,60,54,61,45,54,60,60,58,13,9,6,8.0,10.0
16127,32,59,59,51,51,56,44,29,35,57,66,69,56,58,56,57,72,67,74,54,47,14,58,50,55,55,18,18,19,7,12,14,12.0,7.0
5408,64,41,67,59,34,45,42,40,46,62,69,70,67,64,65,45,78,56,78,39,69,68,29,37,38,60,72,69,68,5,12,12,10.0,8.0
1203,54,45,76,75,40,68,52,38,68,72,73,75,62,75,70,65,90,78,87,55,72,74,48,58,49,74,75,76,72,8,7,8,5.0,11.0
10704,58,52,42,60,50,71,55,42,49,68,91,74,89,60,86,54,49,66,31,53,53,34,57,59,52,52,31,24,31,12,11,11,8.0,9.0
9964,34,27,68,52,38,36,36,37,40,49,63,64,46,65,49,45,72,57,70,27,63,66,30,36,50,50,68,65,64,9,13,13,8.0,15.0
959,70,50,58,76,57,77,62,50,65,74,81,83,84,69,90,65,76,73,70,60,84,76,55,61,46,75,70,80,81,9,9,12,8.0,8.0
8225,64,57,48,65,52,69,47,43,45,69,76,82,78,64,74,67,65,68,62,54,39,24,68,62,51,56,19,20,20,15,12,7,17.0,18.0
15857,50,47,47,65,40,58,45,38,60,60,63,63,57,55,83,53,57,65,60,50,56,55,49,58,46,52,55,55,54,13,7,9,13.0,13.0
5883,66,58,57,64,44,55,67,44,57,64,68,68,68,59,61,48,71,77,72,42,61,73,55,59,43,60,64,67,66,8,11,15,8.0,6.0
13465,45,28,61,52,38,47,47,28,54,54,69,72,64,60,68,55,76,57,76,30,70,58,32,38,39,60,60,59,58,12,13,6,6.0,7.0
17494,10,7,13,27,7,14,13,11,17,14,25,18,30,50,39,40,49,23,56,7,18,10,4,33,13,22,6,10,11,58,54,53,51.0,57.0
4730,69,37,65,66,44,56,60,59,65,68,67,68,62,67,64,66,74,80,73,51,77,67,61,60,49,65,68,68,65,13,13,12,12.0,12.0
4720,61,64,55,73,56,69,61,60,71,71,67,70,74,64,72,60,66,85,65,61,56,68,66,70,59,68,55,68,56,13,12,7,8.0,6.0
9008,45,29,66,61,31,50,35,31,58,58,51,39,55,56,50,43,71,73,76,28,66,65,28,42,36,58,66,68,65,8,13,10,7.0,12.0
8791,9,9,13,27,9,11,12,11,24,15,24,25,27,52,24,49,56,22,67,9,21,9,8,32,8,59,9,13,11,68,64,65,63.0,72.0
13040,27,16,63,40,23,24,28,28,21,41,59,61,53,58,66,35,67,59,64,17,57,68,25,34,33,44,65,67,68,7,12,15,11.0,14.0
18498,39,28,35,28,22,51,26,26,22,34,61,64,51,54,67,25,41,56,51,20,51,53,40,35,30,34,40,55,54,7,12,10,10.0,8.0
16557,56,55,49,53,49,55,36,38,48,54,76,78,76,52,78,52,55,68,48,52,42,31,54,53,55,53,41,47,42,10,9,7,6.0,11.0
9168,56,66,58,65,60,67,64,54,56,68,78,79,90,62,85,68,69,68,55,62,53,28,66,65,52,65,28,28,28,6,8,5,9.0,6.0
16010,52,35,42,63,41,60,51,48,62,65,70,69,74,52,83,48,64,70,61,43,58,60,44,58,35,56,57,55,51,11,14,5,10.0,12.0
17451,53,50,47,51,33,57,48,44,41,55,71,68,67,49,57,51,61,61,60,44,59,42,51,45,48,43,48,47,42,10,6,11,6.0,5.0
2970,65,43,60,69,35,75,50,30,53,77,77,75,71,67,74,43,75,76,67,34,62,65,58,53,41,60,68,73,67,14,5,12,6.0,11.0
2923,64,72,62,78,50,76,77,76,73,76,77,75,75,71,68,80,78,66,71,73,62,66,72,74,78,74,66,62,46,15,13,12,10.0,11.0
15941,46,56,46,53,53,67,60,58,45,62,73,65,72,48,71,65,63,55,65,62,43,24,52,54,56,56,26,33,31,7,10,11,11.0,12.0
16027,51,41,54,68,38,49,46,37,52,58,56,63,49,54,52,49,60,48,66,39,51,55,43,50,42,56,54,64,63,12,13,14,15.0,13.0
4979,13,17,15,28,16,16,14,20,19,18,41,49,33,63,55,47,61,28,61,14,23,19,15,15,23,51,12,19,21,71,64,63,71.0,74.0
3649,66,65,42,68,65,80,67,59,59,76,80,78,87,69,81,75,63,63,62,68,64,38,70,68,60,67,37,42,36,12,9,9,14.0,10.0
8342,66,26,64,62,28,61,56,53,65,62,67,82,58,63,49,69,74,67,74,39,65,64,53,57,44,69,64,65,63,6,14,10,11.0,7.0
12248,42,69,62,57,61,67,57,52,44,66,77,72,71,48,68,55,76,81,66,63,40,22,57,47,67,58,18,27,17,12,7,6,12.0,11.0
16916,35,55,59,53,52,52,41,39,40,56,55,60,52,52,59,60,71,58,78,45,59,22,59,50,50,56,22,22,22,12,12,8,10.0,15.0
15473,42,40,57,62,48,53,41,44,58,58,65,65,53,60,53,61,64,57,60,50,62,56,47,45,48,50,57,62,62,6,10,5,13.0,9.0
1842,73,67,48,72,58,75,81,70,69,76,72,71,75,75,70,80,65,83,67,75,68,41,74,72,62,77,55,65,56,8,9,8,13.0,12.0
8785,61,67,65,68,58,67,65,65,64,67,64,62,70,60,74,66,55,63,43,64,42,34,68,68,67,69,40,38,39,11,14,6,13.0,12.0
16468,52,23,39,53,30,62,42,28,44,60,77,77,73,48,71,44,53,74,54,34,73,49,48,45,36,48,41,52,52,9,9,8,7.0,15.0
1154,57,79,64,69,68,79,65,51,57,77,88,94,82,77,77,77,72,78,50,73,47,22,78,67,64,68,22,21,17,6,8,8,6.0,13.0
7615,62,51,48,61,38,67,56,30,48,67,84,92,76,57,73,62,71,90,69,52,52,59,52,56,38,59,53,59,58,7,14,7,9.0,13.0
1712,69,44,59,72,46,71,61,39,59,73,78,78,73,73,73,58,73,78,66,46,61,72,58,59,50,65,72,71,73,12,15,9,9.0,13.0
16174,58,52,38,48,46,62,52,52,50,56,82,84,79,52,71,58,59,67,57,43,48,54,50,53,47,52,52,50,48,8,6,9,6.0,6.0
12409,50,29,40,54,30,58,41,27,40,55,88,89,87,53,69,32,76,90,69,27,88,57,50,40,21,44,49,56,60,8,5,6,11.0,13.0
15066,58,57,57,63,54,64,55,56,59,63,64,68,62,56,64,60,62,60,59,48,44,28,52,62,62,56,33,38,35,10,13,5,14.0,14.0
16408,35,8,16,55,16,22,33,32,57,23,52,56,57,52,58,41,63,20,63,17,29,16,12,60,34,47,30,23,21,60,57,55,55.0,57.0
11528,55,44,40,59,23,62,40,35,48,57,90,88,77,59,89,43,63,73,57,37,84,56,57,45,40,55,51,60,60,7,6,5,13.0,10.0
3713,70,51,47,70,46,67,70,42,65,69,82,83,84,64,81,56,69,87,65,44,72,65,68,68,51,66,67,65,66,7,13,6,13.0,13.0
6330,59,28,63,60,36,61,37,24,46,62,76,81,62,61,61,50,82,75,78,35,69,64,52,45,38,62,67,68,66,13,12,6,16.0,14.0
9077,60,66,61,62,60,68,58,42,55,68,77,75,81,62,73,63,75,73,65,57,56,23,69,63,58,62,29,20,18,12,6,13,13.0,8.0
10417,55,64,45,64,59,70,69,58,62,63,78,76,60,62,63,68,65,54,61,70,50,40,64,63,60,60,36,49,40,13,14,8,13.0,11.0
12207,53,59,52,63,55,62,51,48,61,63,74,75,79,62,63,63,72,78,73,62,52,61,60,61,48,57,56,59,57,15,11,14,6.0,9.0
10452,60,39,64,57,44,56,49,44,57,57,67,73,65,63,43,57,74,77,74,41,71,64,56,55,52,63,64,65,64,13,8,9,7.0,7.0
